canonical_address_id,address,territory,latitude,longitude,route_km,route_geometry_source,polyline_length_km,route_length_difference,boundary_source,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,status_reason,geographic_zone_analytics_only
n2450882338,улица Горького 8,Парканы,46.83502,29.52756,4.594,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882339,улица Горького 10,Парканы,46.8349,29.52761,4.608,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882340,улица Горького 12,Парканы,46.83478,29.52765,4.622,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882341,улица Горького 14,Парканы,46.83465,29.52767,4.637,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882342,улица Горького 16,Парканы,46.83454,29.52771,4.649,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882343,улица Горького 18,Парканы,46.83443,29.52776,4.661,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882344,улица Горького 20,Парканы,46.83433,29.52781,4.673,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882345,улица Горького 22,Парканы,46.83423,29.52783,4.685,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882346,улица Горького 24,Парканы,46.83413,29.52785,4.696,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882347,улица Горького 26,Парканы,46.83401,29.52787,4.709,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882349,улица Горького 28,Парканы,46.83392,29.52789,4.72,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882351,улица Горького 30,Парканы,46.83379,29.52795,4.734,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882354,улица Горького 32,Парканы,46.8337,29.52798,4.745,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882355,улица Горького 34,Парканы,46.83361,29.52798,4.755,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882356,улица Горького 36,Парканы,46.83352,29.52805,4.765,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882357,улица Горького 38,Парканы,46.83342,29.52807,4.777,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882358,улица Горького 40,Парканы,46.83332,29.5281,4.789,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882359,улица Горького 42,Парканы,46.83322,29.52812,4.799,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882360,улица Горького 44,Парканы,46.83313,29.52814,4.809,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882361,улица Горького 48,Парканы,46.83302,29.52816,4.822,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882362,улица Горького 50,Парканы,46.83292,29.52819,4.833,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882363,улица Горького 52,Парканы,46.83283,29.52823,4.843,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882364,улица Горького 54,Парканы,46.8327,29.52821,4.857,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882365,улица Горького 56,Парканы,46.83257,29.52824,4.871,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882366,улица Горького 58,Парканы,46.83244,29.52828,4.886,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882367,улица Горького 60,Парканы,46.83228,29.52833,4.904,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882368,улица Горького 62,Парканы,46.83212,29.52836,4.922,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882369,улица Горького 64,Парканы,46.83198,29.52838,4.938,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882370,улица Горького 66,Парканы,46.83175,29.52847,4.965,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882371,улица Горького 68,Парканы,46.83162,29.5285,4.98,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882372,улица Горького 70,Парканы,46.83148,29.52855,4.995,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882373,улица Горького 72,Парканы,46.83135,29.52858,5.01,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882374,улица Горького 74,Парканы,46.83121,29.52862,5.026,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882375,улица Горького 76,Парканы,46.83107,29.52866,5.042,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882376,улица Горького 78,Парканы,46.83094,29.52867,5.056,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882377,улица Горького 80,Парканы,46.83082,29.52871,5.07,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882378,улица Горького 82,Парканы,46.83069,29.52874,5.084,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882379,улица Горького 84,Парканы,46.83056,29.52879,5.1,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882380,улица Горького 86,Парканы,46.83042,29.52882,5.115,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882381,улица Горького 88,Парканы,46.8303,29.52885,5.129,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882382,улица Горького 90,Парканы,46.83016,29.52887,5.144,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882383,улица Горького 92,Парканы,46.82998,29.52891,5.165,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882384,улица Горького 94,Парканы,46.8298,29.52895,5.186,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882385,улица Горького 96,Парканы,46.82966,29.52898,5.202,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882386,улица Горького 98,Парканы,46.82951,29.52899,5.219,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882387,улица Горького 100,Парканы,46.82934,29.529,5.238,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882388,улица Горького 102,Парканы,46.82919,29.52901,5.254,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882389,улица Горького 104,Парканы,46.82903,29.52904,5.272,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882390,улица Горького 106,Парканы,46.8289,29.52909,5.287,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882391,улица Горького 108,Парканы,46.82856,29.52914,5.325,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882392,улица Горького 110,Парканы,46.82871,29.52911,5.308,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882393,улица Горького 112,Парканы,46.8284,29.52916,5.343,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882394,улица Горького 114,Парканы,46.82824,29.52919,5.36,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882395,улица Горького 116,Парканы,46.82809,29.52921,5.377,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882396,улица Горького 118,Парканы,46.82791,29.52923,5.397,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882397,улица Горького 120,Парканы,46.82776,29.52926,5.414,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882398,улица Горького 122,Парканы,46.82761,29.52928,5.431,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450882399,улица Горького 124,Парканы,46.82747,29.52928,5.446,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934139,улица Горького 3,Парканы,46.83521,29.52795,4.579,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934140,улица Горького 5,Парканы,46.83479,29.52812,4.627,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934141,улица Горького 7,Парканы,46.83502,29.52801,4.601,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934142,улица Горького 9,Парканы,46.83457,29.52815,4.652,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934143,улица Горького 11,Парканы,46.83438,29.52821,4.674,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934144,улица Горького 13,Парканы,46.83421,29.52829,4.693,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934145,улица Горького 15,Парканы,46.83404,29.5283,4.712,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934146,улица Горького 17,Парканы,46.83388,29.52833,4.73,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934147,улица Горького 21,Парканы,46.83371,29.52838,4.749,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934148,улица Горького 23,Парканы,46.83355,29.52842,4.767,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934149,улица Горького 25,Парканы,46.83338,29.52846,4.786,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934150,улица Горького 27,Парканы,46.83321,29.5285,4.806,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934151,улица Горького 29,Парканы,46.83302,29.52856,4.827,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934152,улица Горького 31,Парканы,46.83287,29.5286,4.844,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934153,улица Горького 33,Парканы,46.83269,29.52867,4.864,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934154,улица Горького 35,Парканы,46.83254,29.52871,4.882,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934155,улица Горького 37,Парканы,46.83234,29.52878,4.904,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934156,улица Горького 39,Парканы,46.83214,29.52883,4.926,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934157,улица Горького 41,Парканы,46.83194,29.52887,4.949,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934158,улица Горького 43,Парканы,46.83172,29.52892,4.975,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934159,улица Горького 45,Парканы,46.8315,29.52901,5.0,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934160,улица Горького 47,Парканы,46.83127,29.52907,5.025,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934161,улица Горького 49;53,Парканы,46.83111,29.52911,5.043,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934162,улица Горького 51,Парканы,46.83094,29.52916,5.062,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934163,улица Горького 57,Парканы,46.83063,29.52926,5.098,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934164,улица Горького 55,Парканы,46.83079,29.52921,5.08,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934165,улица Горького 59,Парканы,46.83045,29.5293,5.117,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934166,улица Горького 61,Парканы,46.83029,29.52934,5.136,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934167,улица Горького 67,Парканы,46.83013,29.52938,5.154,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934168,улица Горького 69,Парканы,46.82999,29.52941,5.17,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934169,улица Горького 71,Парканы,46.82984,29.52944,5.185,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934171,улица Горького 73,Парканы,46.8297,29.52947,5.2,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934173,улица Горького 77,Парканы,46.82956,29.52949,5.216,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934175,улица Горького 79,Парканы,46.82941,29.52951,5.233,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934176,улица Горького 81,Парканы,46.82927,29.52954,5.249,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934177,улица Горького 83,Парканы,46.82914,29.52958,5.264,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934178,улица Горького 85,Парканы,46.82897,29.5296,5.282,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934179,улица Горького 87,Парканы,46.82881,29.52962,5.301,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934180,улица Горького 89,Парканы,46.82867,29.52965,5.316,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934181,улица Горького 91,Парканы,46.82853,29.52967,5.331,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934182,улица Горького 93,Парканы,46.82838,29.52968,5.348,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934183,улица Горького 95,Парканы,46.82817,29.52971,5.371,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934184,улица Горького 97,Парканы,46.82797,29.52974,5.394,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934185,улица Горького 99,Парканы,46.82773,29.52977,5.42,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934186,улица Горького 101,Парканы,46.8275,29.5298,5.446,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934187,улица Горького 103,Парканы,46.82731,29.52984,5.468,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934188,улица Горького 105,Парканы,46.82704,29.52984,5.408,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
